nom_station,annee,mois,jour,temperature,humidite,precipitations,vent,pression,indice_uv,score
Station_Rabat,janvier,1,nan,nan,19,nan,nan,4,15
Station_Rabat,janvier,2,nan,11,19,19,1017,nan,33
Station_Rabat,janvier,3,nan,nan,nan,55,nan,nan,8
Station_Rabat,janvier,4,nan,0,nan,69,992,nan,6
Station_Rabat,janvier,5,0,nan,nan,nan,nan,nan,5
Station_Rabat,janvier,6,nan,nan,nan,7,1005,2,38
Station_Rabat,janvier,7,nan,nan,nan,64,nan,3,15
Station_Rabat,janvier,8,nan,64,nan,80,991,nan,18
Station_Rabat,janvier,9,15,70,nan,nan,nan,nan,30
Station_Rabat,janvier,10,nan,nan,nan,nan,1013,nan,15
Station_Rabat,janvier,11,25,63,nan,54,nan,nan,48
Station_Rabat,janvier,12,nan,nan,nan,59,nan,nan,8
Station_Rabat,janvier,13,22,nan,17,44,nan,nan,33
Station_Rabat,janvier,14,25,47,17,nan,1019,nan,55
Station_Rabat,janvier,15,8,nan,nan,43,994,10,18
Station_Rabat,janvier,16,nan,97,nan,nan,1008,10,13
Station_Rabat,janvier,17,9,54,2,73,nan,nan,35
Station_Rabat,janvier,18,35,39,8,87,1005,nan,29
Station_Rabat,janvier,19,38,14,nan,36,1013,3,46
Station_Rabat,janvier,20,nan,48,nan,33,nan,nan,23
Station_Rabat,janvier,21,40,1,nan,nan,nan,nan,8
Station_Rabat,janvier,22,25,nan,nan,34,nan,nan,33
Station_Rabat,janvier,23,nan,nan,10,nan,1019,nan,23
Station_Rabat,janvier,24,35,nan,nan,57,nan,nan,13
Station_Rabat,janvier,25,nan,86,12,13,nan,0,33
Station_Rabat,janvier,26,24,12,nan,56,1007,nan,44
Station_Rabat,janvier,27,32,nan,nan,67,990,nan,18
Station_Rabat,janvier,28,nan,nan,13,nan,nan,4,15
Station_Rabat,janvier,29,19,nan,12,35,1007,nan,41
Station_Rabat,janvier,30,nan,nan,nan,41,1019,nan,23
Station_Rabat,janvier,31,20,nan,nan,nan,nan,3,40
Station_Rabat,fevrier,1,nan,33,9,49,1014,10,41
Station_Rabat,fevrier,2,nan,76,nan,nan,nan,nan,8
Station_Rabat,fevrier,3,nan,17,10,nan,nan,nan,11
Station_Rabat,fevrier,4,nan,nan,nan,91,nan,10,2
Station_Rabat,fevrier,5,nan,54,nan,79,1015,11,32
Station_Rabat,fevrier,6,35,nan,18,21,988,1,38
Station_Rabat,fevrier,7,7,62,nan,nan,983,nan,23
Station_Rabat,fevrier,8,23,nan,8,58,997,3,59
Station_Rabat,fevrier,9,nan,nan,9,67,987,1,26
Station_Rabat,fevrier,10,37,89,6,nan,982,3,34
Station_Rabat,fevrier,11,nan,nan,nan,nan,nan,nan,0
Station_Rabat,fevrier,12,nan,nan,16,nan,nan,nan,0
Station_Rabat,fevrier,13,30,nan,9,23,nan,nan,38
Station_Rabat,fevrier,14,7,88,13,nan,1039,nan,11
Station_Rabat,fevrier,15,nan,nan,11,87,992,4,18
Station_Rabat,fevrier,16,nan,94,14,20,nan,nan,18
Station_Rabat,fevrier,17,13,17,12,33,nan,nan,26
Station_Rabat,fevrier,18,nan,68,nan,nan,nan,10,17
Station_Rabat,fevrier,19,nan,nan,17,84,1037,2,18
Station_Rabat,fevrier,20,24,94,19,74,nan,8,30
Station_Rabat,fevrier,21,31,81,nan,nan,nan,nan,18
Station_Rabat,fevrier,22,4,95,nan,17,nan,10,25
Station_Rabat,fevrier,23,5,1,18,33,nan,nan,16
Station_Rabat,fevrier,24,27,nan,16,nan,nan,nan,25
Station_Rabat,fevrier,25,nan,26,nan,nan,nan,9,5
Station_Rabat,fevrier,26,nan,35,nan,nan,nan,7,16
Station_Rabat,fevrier,27,nan,47,4,nan,994,1,41
Station_Rabat,fevrier,28,nan,96,0,nan,1023,nan,33
Station_Rabat,fevrier,29,nan,nan,nan,nan,1034,nan,8
Station_Rabat,mars,1,20,nan,nan,nan,1024,nan,40
Station_Rabat,mars,2,nan,5,nan,17,993,3,36
Station_Rabat,mars,3,4,89,6,96,988,nan,19
Station_Rabat,mars,4,22,nan,6,nan,nan,10,35
Station_Rabat,mars,5,34,96,2,81,nan,1,38
Station_Rabat,mars,6,24,30,nan,45,nan,1,56
Station_Rabat,mars,7,nan,nan,nan,60,991,nan,11
Station_Rabat,mars,8,34,98,nan,nan,nan,nan,8
Station_Rabat,mars,9,24,nan,nan,nan,1019,nan,40
Station_Rabat,mars,10,21,52,1,nan,nan,2,70
Station_Rabat,mars,11,nan,nan,15,26,nan,4,30
Station_Rabat,mars,12,17,nan,18,nan,1016,nan,30
Station_Rabat,mars,13,26,51,nan,nan,991,9,45
Station_Rabat,mars,14,17,96,nan,98,1014,2,48
Station_Rabat,mars,15,7,nan,0,nan,nan,6,28
Station_Rabat,mars,16,nan,nan,nan,64,993,7,11
Station_Rabat,mars,17,nan,nan,6,36,nan,nan,16
Station_Rabat,mars,18,nan,nan,nan,nan,1012,nan,15
Station_Rabat,mars,19,nan,nan,11,nan,982,nan,3
Station_Rabat,mars,20,nan,nan,20,57,nan,4,23
Station_Rabat,mars,21,nan,7,18,nan,990,nan,6
Station_Rabat,mars,22,nan,7,19,nan,989,8,8
Station_Rabat,mars,23,1,19,8,nan,991,1,34
Station_Rabat,mars,24,nan,23,0,nan,991,nan,21
Station_Rabat,mars,25,nan,nan,9,67,986,nan,11
Station_Rabat,mars,26,nan,19,nan,nan,nan,0,18
Station_Rabat,mars,27,15,nan,2,25,nan,0,60
Station_Rabat,mars,28,29,77,nan,12,nan,nan,38
Station_Rabat,mars,29,1,27,nan,nan,1021,nan,23
Station_Rabat,mars,30,nan,26,nan,95,nan,10,5
Station_Rabat,mars,31,nan,nan,0,40,1027,1,46
Station_Rabat,avril,1,nan,nan,nan,58,nan,nan,8
Station_Rabat,avril,2,nan,97,nan,23,nan,10,20
Station_Rabat,avril,3,nan,nan,6,nan,nan,9,10
Station_Rabat,avril,4,19,nan,nan,nan,1006,nan,33
Station_Rabat,avril,5,nan,60,2,77,nan,nan,30
Station_Rabat,avril,6,17,88,18,14,nan,nan,33
Station_Rabat,avril,7,nan,nan,5,69,1028,11,18
Station_Rabat,avril,8,16,71,16,nan,1009,nan,31
Station_Rabat,avril,9,32,39,nan,nan,nan,nan,23
Station_Rabat,avril,10,nan,62,nan,10,nan,0,45
Station_Rabat,avril,11,nan,nan,6,29,1014,8,40
Station_Rabat,avril,12,17,nan,nan,73,1000,nan,23
Station_Rabat,avril,13,nan,nan,nan,95,nan,0,15
Station_Rabat,avril,14,nan,nan,nan,nan,1015,3,30
Station_Rabat,avril,15,25,nan,nan,nan,987,1,43
Station_Rabat,avril,16,nan,nan,nan,nan,1023,3,30
Station_Rabat,avril,17,37,nan,nan,69,nan,8,7
Station_Rabat,avril,18,30,nan,nan,2,nan,3,45
Station_Rabat,avril,19,nan,nan,nan,nan,nan,10,2
Station_Rabat,avril,20,16,nan,18,nan,992,nan,18
Station_Rabat,avril,21,4,26,7,52,981,5,42
Station_Rabat,avril,22,36,36,12,nan,nan,nan,13
Station_Rabat,avril,23,nan,nan,nan,nan,nan,nan,0
Station_Rabat,avril,24,32,76,nan,nan,982,nan,26
Station_Rabat,avril,25,31,88,4,29,nan,6,49
Station_Rabat,avril,26,nan,44,nan,nan,nan,nan,15
Station_Rabat,avril,27,35,nan,nan,nan,1030,nan,13
Station_Rabat,avril,28,18,nan,1,nan,nan,4,55
Station_Rabat,avril,29,nan,nan,nan,nan,nan,nan,0
Station_Rabat,avril,30,nan,16,2,nan,981,8,23
Station_Rabat,mai,1,0,94,13,28,999,nan,26
Station_Rabat,mai,2,nan,18,nan,81,nan,nan,3
Station_Rabat,mai,3,nan,0,nan,93,nan,nan,3
Station_Rabat,mai,4,22,10,nan,20,nan,nan,43
Station_Rabat,mai,5,nan,50,0,53,1039,11,43
Station_Rabat,mai,6,nan,nan,19,52,1012,9,25
Station_Rabat,mai,7,30,nan,nan,nan,nan,0,30
Station_Rabat,mai,8,6,64,nan,nan,1000,3,43
Station_Rabat,mai,9,3,92,nan,nan,985,10,13
Station_Rabat,mai,10,16,20,nan,2,1022,nan,48
Station_Rabat,mai,11,nan,85,nan,nan,nan,0,18
Station_Rabat,mai,12,14,28,18,nan,nan,8,20
Station_Rabat,mai,13,37,nan,12,nan,nan,nan,5
Station_Rabat,mai,14,nan,20,nan,84,nan,nan,3
Station_Rabat,mai,15,7,6,19,nan,nan,1,23
Station_Rabat,mai,16,nan,nan,nan,13,nan,nan,15
Station_Rabat,mai,17,nan,nan,9,nan,986,nan,11
Station_Rabat,mai,18,37,97,nan,80,nan,nan,8
Station_Rabat,mai,19,32,12,20,67,1035,nan,26
Station_Rabat,mai,20,nan,56,7,nan,nan,0,38
Station_Rabat,mai,21,10,nan,nan,99,nan,nan,15
Station_Rabat,mai,22,nan,nan,nan,nan,1029,nan,8
Station_Rabat,mai,23,12,32,nan,nan,1011,nan,38
Station_Rabat,mai,24,28,nan,nan,nan,1023,5,55
Station_Rabat,mai,25,nan,nan,20,85,nan,3,15
Station_Rabat,mai,26,nan,15,nan,49,1015,7,34
Station_Rabat,mai,27,25,2,14,8,nan,3,58
Station_Rabat,mai,28,nan,nan,3,nan,nan,0,23
Station_Rabat,mai,29,nan,25,1,nan,nan,nan,18
Station_Rabat,mai,30,nan,nan,9,nan,nan,0,23
Station_Rabat,mai,31,6,nan,0,nan,nan,nan,20
Station_Rabat,juin,1,24,92,17,89,nan,3,43
Station_Rabat,juin,2,14,nan,nan,nan,nan,4,30
Station_Rabat,juin,3,26,nan,15,15,nan,8,42
Station_Rabat,juin,4,nan,nan,14,nan,nan,9,2
Station_Rabat,juin,5,36,nan,10,nan,nan,10,15
Station_Rabat,juin,6,nan,93,nan,37,1007,4,34
Station_Rabat,juin,7,29,nan,nan,nan,981,nan,18
Station_Rabat,juin,8,32,15,12,96,nan,nan,18
Station_Rabat,juin,9,nan,62,nan,nan,nan,7,23
Station_Rabat,juin,10,4,64,nan,nan,nan,5,35
Station_Rabat,juin,11,25,18,5,5,1006,nan,59
Station_Rabat,juin,12,0,83,nan,nan,nan,nan,8
Station_Rabat,juin,13,35,60,4,nan,993,11,33
Station_Rabat,juin,14,nan,nan,8,nan,nan,11,10
Station_Rabat,juin,15,nan,nan,nan,nan,nan,9,2
Station_Rabat,juin,16,5,76,13,nan,nan,10,15
Station_Rabat,juin,17,26,7,16,63,1002,2,51
Station_Rabat,juin,18,nan,30,nan,nan,1035,nan,16
Station_Rabat,juin,19,nan,nan,nan,nan,nan,nan,0
Station_Rabat,juin,20,29,83,nan,nan,nan,0,33
Station_Rabat,juin,21,10,14,8,nan,982,nan,29
Station_Rabat,juin,22,nan,nan,nan,23,nan,1,30
Station_Rabat,juin,23,11,34,nan,nan,nan,7,31
Station_Rabat,juin,24,nan,10,6,nan,1036,nan,14
Station_Rabat,juin,25,2,nan,nan,52,991,4,31
Station_Rabat,juin,26,nan,14,5,100,nan,nan,11
Station_Rabat,juin,27,nan,nan,12,nan,990,9,5
Station_Rabat,juin,28,nan,nan,4,nan,1028,nan,16
Station_Rabat,juin,29,nan,nan,nan,38,nan,6,16
Station_Rabat,juin,30,28,82,5,21,nan,9,53
Station_Rabat,juillet,1,16,2,0,nan,1006,5,56
Station_Rabat,juillet,2,nan,nan,nan,nan,nan,1,15
Station_Rabat,juillet,3,nan,nan,8,nan,nan,nan,8
Station_Rabat,juillet,4,nan,nan,nan,nan,nan,nan,0
Station_Rabat,juillet,5,23,nan,nan,43,nan,3,48
Station_Rabat,juillet,6,37,nan,nan,nan,nan,nan,5
Station_Rabat,juillet,7,nan,75,nan,nan,nan,nan,8
Station_Rabat,juillet,8,17,nan,nan,56,1028,nan,31
Station_Rabat,juillet,9,nan,nan,15,nan,1010,4,30
Station_Rabat,juillet,10,nan,nan,nan,76,nan,nan,0
Station_Rabat,juillet,11,28,nan,nan,23,nan,nan,40
Station_Rabat,juillet,12,6,nan,nan,54,1010,2,43
Station_Rabat,juillet,13,16,nan,0,15,nan,nan,45
Station_Rabat,juillet,14,nan,84,nan,nan,nan,nan,3
Station_Rabat,juillet,15,4,nan,10,1,986,nan,31
Station_Rabat,juillet,16,nan,nan,1,62,nan,4,30
Station_Rabat,juillet,17,nan,47,nan,nan,1025,10,32
Station_Rabat,juillet,18,nan,nan,0,98,nan,6,23
Station_Rabat,juillet,19,40,nan,nan,nan,1017,nan,20
Station_Rabat,juillet,20,nan,21,14,55,983,10,16
Station_Rabat,juillet,21,nan,nan,10,90,988,nan,11
Station_Rabat,juillet,22,32,50,nan,46,nan,10,40
Station_Rabat,juillet,23,nan,100,nan,nan,1035,nan,11
Station_Rabat,juillet,24,nan,45,5,nan,1015,3,53
Station_Rabat,juillet,25,nan,nan,nan,nan,nan,nan,0
Station_Rabat,juillet,26,0,nan,nan,17,nan,4,35
Station_Rabat,juillet,27,3,nan,nan,61,nan,nan,5
Station_Rabat,juillet,28,nan,nan,nan,31,nan,nan,8
Station_Rabat,juillet,29,nan,38,nan,nan,nan,nan,8
Station_Rabat,juillet,30,nan,nan,14,nan,1000,4,23
Station_Rabat,juillet,31,7,7,nan,50,993,nan,19
Station_Rabat,aout,1,36,29,nan,34,985,nan,19
Station_Rabat,aout,2,nan,nan,nan,1,nan,6,23
Station_Rabat,aout,3,nan,nan,12,35,nan,nan,8
Station_Rabat,aout,4,29,84,16,61,nan,nan,18
Station_Rabat,aout,5,16,nan,8,8,1000,1,61
Station_Rabat,aout,6,nan,nan,5,nan,nan,nan,8
Station_Rabat,aout,7,28,34,2,nan,997,6,59
Station_Rabat,aout,8,12,73,nan,21,1035,8,48
Station_Rabat,aout,9,14,nan,nan,35,nan,8,25
Station_Rabat,aout,10,nan,nan,0,29,1020,7,53
Station_Rabat,aout,11,nan,50,7,nan,nan,nan,23
Station_Rabat,aout,12,nan,33,1,62,nan,nan,23
Station_Rabat,aout,13,29,nan,nan,50,985,10,28
Station_Rabat,aout,14,26,53,4,nan,nan,5,63
Station_Rabat,aout,15,5,nan,nan,57,nan,nan,13
Station_Rabat,aout,16,0,nan,14,2,995,6,31
Station_Rabat,aout,17,2,nan,7,34,nan,nan,21
Station_Rabat,aout,18,25,82,nan,51,nan,nan,36
Station_Rabat,aout,19,nan,53,15,nan,nan,8,17
Station_Rabat,aout,20,32,nan,16,nan,1004,3,38
Station_Rabat,aout,21,13,nan,16,nan,1027,10,25
Station_Rabat,aout,22,1,nan,nan,88,983,10,10
Station_Rabat,aout,23,4,87,0,nan,nan,1,38
Station_Rabat,aout,24,nan,nan,nan,nan,nan,nan,0
Station_Rabat,aout,25,nan,53,nan,nan,nan,8,17
Station_Rabat,aout,26,19,21,18,nan,nan,nan,28
Station_Rabat,aout,27,20,nan,3,45,nan,nan,41
Station_Rabat,aout,28,4,68,nan,47,nan,nan,28
Station_Rabat,aout,29,35,nan,nan,nan,nan,6,13
Station_Rabat,aout,30,nan,49,20,nan,nan,nan,15
Station_Rabat,aout,31,6,83,nan,nan,nan,3,23
Station_Rabat,septembre,1,nan,nan,nan,52,982,nan,11
Station_Rabat,septembre,2,nan,nan,nan,nan,nan,9,2
Station_Rabat,septembre,3,nan,83,9,nan,nan,nan,11
Station_Rabat,septembre,4,33,nan,20,80,nan,nan,5
Station_Rabat,septembre,5,nan,92,nan,60,nan,nan,11
Station_Rabat,septembre,6,nan,nan,nan,nan,nan,nan,0
Station_Rabat,septembre,7,16,nan,10,nan,1021,5,53
Station_Rabat,septembre,8,nan,nan,nan,nan,1022,3,30
Station_Rabat,septembre,9,nan,nan,nan,58,nan,2,23
Station_Rabat,septembre,10,36,nan,7,83,nan,nan,13
Station_Rabat,septembre,11,24,17,1,nan,1024,nan,58
Station_Rabat,septembre,12,34,47,nan,51,nan,1,43
Station_Rabat,septembre,13,36,nan,16,35,nan,nan,13
Station_Rabat,septembre,14,14,4,12,77,nan,2,33
Station_Rabat,septembre,15,37,72,nan,nan,1040,2,31
Station_Rabat,septembre,16,nan,nan,0,53,984,9,28
Station_Rabat,septembre,17,nan,44,nan,nan,993,8,20
Station_Rabat,septembre,18,25,90,nan,47,980,nan,39
Station_Rabat,septembre,19,nan,6,nan,12,nan,nan,18
Station_Rabat,septembre,20,nan,nan,nan,8,nan,10,17
Station_Rabat,septembre,21,nan,nan,nan,4,nan,3,30
Station_Rabat,septembre,22,nan,26,nan,81,nan,9,5
Station_Rabat,septembre,23,20,nan,4,1,nan,nan,48
Station_Rabat,septembre,24,14,nan,18,54,nan,9,25
Station_Rabat,septembre,25,35,nan,20,nan,nan,1,20
Station_Rabat,septembre,26,nan,nan,14,nan,1039,9,5
Station_Rabat,septembre,27,nan,96,0,31,1011,nan,41
Station_Rabat,septembre,28,nan,nan,15,nan,nan,7,8
Station_Rabat,septembre,29,nan,nan,2,nan,994,nan,18
Station_Rabat,septembre,30,nan,88,nan,nan,1013,nan,18
Station_Rabat,octobre,1,nan,24,5,39,1034,nan,27
Station_Rabat,octobre,2,17,nan,14,nan,nan,0,30
Station_Rabat,octobre,3,26,nan,nan,88,985,nan,28
Station_Rabat,octobre,4,10,10,11,24,nan,8,35
Station_Rabat,octobre,5,nan,44,nan,nan,1000,4,38
Station_Rabat,octobre,6,39,85,nan,nan,1021,nan,23
Station_Rabat,octobre,7,3,nan,0,40,987,nan,31
Station_Rabat,octobre,8,nan,nan,nan,nan,1017,nan,15
Station_Rabat,octobre,9,nan,65,17,87,nan,10,17
Station_Rabat,octobre,10,nan,19,nan,77,985,4,21
Station_Rabat,octobre,11,nan,nan,10,nan,nan,9,10
Station_Rabat,octobre,12,19,nan,13,5,nan,nan,40
Station_Rabat,octobre,13,nan,69,nan,nan,nan,6,23
Station_Rabat,octobre,14,nan,42,17,nan,nan,nan,15
Station_Rabat,octobre,15,nan,14,1,nan,nan,nan,18
Station_Rabat,octobre,16,38,nan,15,34,1025,4,43
Station_Rabat,octobre,17,nan,nan,2,nan,998,nan,18
Station_Rabat,octobre,18,39,nan,18,53,1031,nan,21
Station_Rabat,octobre,19,nan,31,18,0,nan,2,38
Station_Rabat,octobre,20,4,nan,11,71,nan,6,13
Station_Rabat,octobre,21,3,6,nan,50,995,0,34
Station_Rabat,octobre,22,nan,nan,20,nan,nan,nan,0
